cliente_id,tipo_persona,nom_cli,sexo,tipo_documento,num_documento,direccion,telefono,email;;;;;;;;;;
24 ,Natural,Quispe Yapu Abel Roman,Varon, DNI, 44657844,JR Machu Picchu 132 3854 033 Urb. Ur La Capilla-Juliaca – Puno,(51) 55 - 6624,1@gmail.com;;24;,Natural,;;,Varon,;DNI,;44657844;;;,1@gmail.com
25 ,Natural,Villalba Follana Abel,Varon, DNI, 44657845,JR Jorge Chavez 376 Juliaca Cercado-Juliaca – Puno,(51) 32 - 7726,1@gmail.com;;25;,Natural,;;,Varon,;DNI,;44657845;;;,1@gmail.com
26 ,Natural,Aguilar Ccalla Luis Alberto,Varon, DNI, 44657846,ND S/N Mz. F Lt. 6 3856 140 Urb. Ur Rinconada Et.2-Juliaca – Puno,(51) 50 - 2812,1@gmail.com;;26;,Natural,;;,Varon,;DNI,;44657846;;;,1@gmail.com
27 ,Natural,Apaza Condori Nelson Alberto,Varon, DNI, 44657847,AV Huancane 1226 3851 . Urb. 3851-Juliaca – Puno,(51) 30 - 4993,1@gmail.com;;27;,Natural,;;,Varon,;DNI,;44657847;;;,1@gmail.com
28 ,Natural,Arapa Salas Luis Alberto,Varon, DNI, 44657848,CL Cusco 237 3856 005 Urb. Ur Cercado De Juliaca-Juliaca – Puno,(51) 30 - 6082,1@gmail.com;;28;,Natural,;;,Varon,;DNI,;44657848;;;,1@gmail.com
29 ,Natural,Betancur Garcia Alberto,Varon, DNI, 44657849,JR Balboa 180 3853 034 Urb. Ur Santa Aurelia-Juliaca – Puno,(51) 55 - 6663,1@gmail.com;;29;,Natural,;;,Mujer,;DNI,;44657849;;;,1@gmail.com
30 ,Natural,Burga Perales Carlos Alberto,Varon, DNI, 44657850,Mz. E1 Lt. 10 3856 161 Urb. Ur Ur San Apolinar-Juliaca – Puno,(51) 30 - 6092,1@gmail.com;;30;,Natural,;;,Mujer,;DNI,;44657850;;;,1@gmail.com
31 ,Natural,Calvo Cazorla Pedro Luis Alberto,Varon, DNI, 44657851,CL Manuel Gonzales Prada 370 3863 050 Urb. Ur Cercado De Juliaca-Juliaca – Puno,(51) 30 - 5698,1@gmail.com;;31;,Natural,;;,Mujer,;DNI,;44657851;;;,1@gmail.com
32 ,Natural,Carpio Pacori Luis Alberto,Varon, DNI, 44657852,Mz. I Lt. 16 Pi. 3 3856 137 Urb. Ur Rinconada Et3-Juliaca – Puno,(51) 97 - 1534,1@gmail.com;;32;,Natural,;;,Mujer,;DNI,;44657852;;;,1@gmail.com
33 ,Natural,Carrasco Garrido Carlos Alberto,Varon, DNI, 44657853,CL Hipolito Unanue 236 3863 119 Urb. Ur Cercado De Juliaca-Juliaca – Puno,(51) 30 - 5108,1@gmail.com;;33;,Natural,;;,Mujer,;DNI,;44657853;;;,1@gmail.com
34 ,Natural,Chavez Gutierrez Alberto,Varon, DNI, 44657854,CL 4 De Noviembre 134 3863 - Urb. 3863-Juliaca – Puno,(51) 20 - 4996,1@gmail.com;;34;,Natural,;;,Mujer,;DNI,;44657854;;;,1@gmail.com
35 ,Natural,Choquehuanca Quispe Jose Alberto,Varon, DNI, 44657855,AV Ferial Mz. L Lt. 4 3862 021 Urb. Ur Santa Maria Et1-Juliaca – Puno,(51) 55 - 7262,1@gmail.com;;35;,Natural,;;,Mujer,;DNI,;44657855;;;,1@gmail.com
36 ,Natural,Chura Huacca Jose Alberto,Varon, DNI, 44657856,JR Copacabana S/N 3862 134 Urb. Ur Santa Celedonia-Juliaca – Puno,(51) 33 - 4134,1@gmail.com;;36;,Natural,;;,Mujer,;DNI,;44657856;;;,1@gmail.com
37 ,Natural,Condori Paricahua Luis Alberto,Varon, DNI, 44657857,JR Santa Cruz 560 3856 022 Urb. Ur Ur Santa Cruz-Juliaca – Puno,(51) 20 - 1482,1@gmail.com;;37;,Natural,;;,Mujer,;DNI,;44657857;;;,1@gmail.com
38 ,Natural,Cordova Mendoza Carlos Alberto,Varon, DNI, 44657858,AV Circunvalacion Este 681 3864 124 Urb. Ur Villa Hermosa Del Misti-Juliaca – Puno,(51) 55 - 6821,1@gmail.com;;38;,Natural,;;,Mujer,;DNI,;44657858;;;,1@gmail.com
39 ,Natural,Cossio Carreon Jose Alberto,Varon, DNI, 44657859,Pablo Neruda 208 Et. 3 Urb. La Rinconada-Juliaca – Puno,(51) 32 - 6244,1@gmail.com;;39;,Natural,;;,Varon,;DNI,;44657859;;;,1@gmail.com
40 ,Natural,Flores Guzman Alberto Juan,Varon, DNI, 44657860,JR Junin 419 Juliaca Cercado-Juliaca – Puno,(51) 32 – 2611,1@gmail.com;;40;,Natural,;;,Varon,;DNI,;44657860;;;,1@gmail.com
41 ,Natural,Alegre Chambi Juan Carlos,Varon, DNI, 44657861,ND Ica Mz. M Lt. 7 3856 021 Urb. Ur Ur Santa Cruz-Juliaca – Puno,(51) 97 - 1649,1@gmail.com;;41;,Natural,;;,Varon,;DNI,;44657861;;;,1@gmail.com
42 ,Natural,Beltran Lozano Carlos Omar,Varon, DNI, 44657862,JR Mariscal Ramon Castilla 812 3863 048 Urb. Ur Ur Cercado De Juliaca-Juliaca – Puno,(51) 30 - 8147,1@gmail.com;;42;,Natural,;;,Varon,;DNI,;44657862;;;,1@gmail.com
43 ,Natural,Beltran Peñarrieta Carlos Jose Maria,Varon, DNI, 44657863,CL Arica 307 3856 072 Urb. Ur Cercado De Juliaca-Juliaca – Puno,(51) 55 - 7337,1@gmail.com;;43;,Natural,;;,Varon,;DNI,;44657863;;;,1@gmail.com
44 ,Natural,Burga Perales Carlos Alberto,Varon, DNI, 44657864,Mz. E1 Lt. 10 3856 161 Urb. Ur Ur San Apolinar-Juliaca – Puno,(51) 30 - 6092,1@gmail.com;;44;,Natural,;;,Varon,;DNI,;44657864;;;,1@gmail.com
45 ,Natural,Carrasco Garrido Carlos Alberto,Varon, DNI, 44657865,CL Hipolito Unanue 236 3863 119 Urb. Ur Cercado De Juliaca-Juliaca – Puno,(51) 30 - 5108,1@gmail.com;;45;,Natural,;;,Varon,;DNI,;44657865;;;,1@gmail.com
46 ,Natural,Carrizales Quea Carlos Valentin,Varon, DNI, 44657866,JR Tilali 324 Mz. . Lt. . Urb. Ur Santa Rosa Et.2-Juliaca – Puno,(51) 78 - 1835,1@gmail.com;;46;,Natural,;;,Varon,;DNI,;44657866;;;,1@gmail.com
47 ,Natural,Chambi Dueñas Carlos Eduardo,Varon, DNI, 44657867,JR Barra Carlos 309 3855 - Urb. 3855-Juliaca – Puno,(51) 33 - 3297,1@gmail.com;;47;,Natural,;;,Mujer,;DNI,;44657867;;;,1@gmail.com
48 ,Natural,Chuquija Vilca Juan Carlos,Varon, DNI, 44657868,AV Circunvalacion 442 3864 227 Urb. Ur San Francisco Et1-Juliaca – Puno,(51) 30 - 8228,1@gmail.com;;48;,Natural,;;,Mujer,;DNI,;44657868;;;,1@gmail.com
49 ,Natural,Condori Abarca Juan Carlos,Varon, DNI, 44657869,JR Gonzales Prada 368 (Tupac Amaru) Urb. Cercado Juliaca-Juliaca – Puno,(51) 32 - 7061,1@gmail.com;;49;,Natural,;;,Mujer,;DNI,;44657869;;;,1@gmail.com
50 ,Natural,Condori Quispe Juan Carlos,Varon, DNI, 44657870,JR Mariscal Ramon Castilla 927 Pi. 2 3863 082 Urb-Juliaca – Puno,(51) 30 - 7813,1@gmail.com;;50;,Natural,;;,Mujer,;DNI,;44657870;;;,1@gmail.com
51 ,Natural,Cordova Mendoza Carlos Alberto,Varon, DNI, 44657871,AV Circunvalacion Este 681 3864 124 Urb. Ur Villa Hermosa Del Misti-Juliaca – Puno,(51) 55 - 6821,1@gmail.com;;51;,Natural,;;,Mujer,;DNI,;44657871;;;,1@gmail.com
52 ,Natural,Cornejo Arizaca Juan Carlos,Varon, DNI, 44657872,CL Manuel Gonzales Prada 335 3863 050 Urb. Ur Cercado De Juliaca-Juliaca – Puno,(51) 30 - 4735,1@gmail.com;;52;,Natural,;;,Mujer,;DNI,;44657872;;;,1@gmail.com
53 ,Natural,Cruz Balcon Juan Carlos,Varon, DNI, 44657873,JR Lima 136 3863 153 Urb. Ur Santa Cruz-Juliaca – Puno,(51) 20 - 4956,1@gmail.com;;53;,Natural,;;,Mujer,;DNI,;44657873;;;,1@gmail.com
54 ,Natural,Diaz Mendoza Carlos,Varon, DNI, 44657874,JR Benigno Ballon 902 3864 071 Urb. Ur Cercado De Juliaca-Juliaca – Puno,(51) 33 - 0295,1@gmail.com;;54;,Natural,;;,Mujer,;DNI,;44657874;;;,1@gmail.com
55 ,Natural,Endara Mamani Juan Carlos,Varon, DNI, 44657875,JR N. Jarufe 134 Casa A Pi. 2 Int. 10 Urb. Santa Barbara-Juliaca – Puno,(51) 32 – 1708,1@gmail.com;;55;,Natural,;;,Mujer,;DNI,;44657875;;;,1@gmail.com
56 ,Natural,Aliaga Valencia Teofila Carmen,Mujer, DNI, 44657876,Ed. Granada-Juliaca - Puno,(51) 32 - 5712,1@gmail.com;;56;,Natural,;;,Mujer,;DNI,;44657876;;;,1@gmail.com
57 ,Natural,Aguilar Mamani Blanca Nieves,Mujer, DNI, 44657877,AV San Martin 313 3863 079 Urb. Ur Cercado De Juliaca, (51) 20 - 1202,1@gmail.com;;57;,Natural,;;,Mujer,;DNI,;44657877;;;,1@gmail.com
58 ,Natural,Blanca De Rodrigo Marleni,Mujer, DNI, 44657878,Lt. 13 Urb. La Rinconada-Juliaca – Puno,(51) 33 - 2645,1@gmail.com;;58;,Natural,;;,Mujer,;DNI,;44657878;;;,1@gmail.com
59 ,Natural,Enriquez De Velasquez Blanca Edgarda,Mujer, DNI, 44657879,JR Mariano Nuñez 904 Urb. Cercado Juliaca, (51) 32 - 5605,1@gmail.com;;59;,Natural,;;,Mujer,;DNI,;44657879;;;,1@gmail.com
60 ,Natural,Flores Llutari Hilda Blanca,Mujer, DNI, 44657880,Mz. 8 Lt. 35 3854 079 Urb. Ah Enace-Juliaca – Puno, (51) 30 - 3796,1@gmail.com;;60;,Natural,;;,Mujer,;DNI,;44657880;;;,1@gmail.com
61 ,Natural,Luque Condori Marina Blanca,Mujer, DNI, 44657881,ND Emancipacion Mz. H Lt. 17 3861 235 Urb. Ur Villafatima-Juliaca – Puno, (51) 30 - 3716,1@gmail.com;;61;,Natural,;;,Mujer,;DNI,;44657881;;;,1@gmail.com
62 ,Natural,Quispe Apaza Blanca Luz,Mujer, DNI, 44657882,JR Huascar 701 3856 108 Urb. Ur Ur-Juliaca – Puno, (51) 33 - 0906,1@gmail.com;;62;,Natural,;;,Mujer,;DNI,;44657882;;;,1@gmail.com
63 ,Natural,Velarde Alvarez Mansilla Blanca,Mujer, DNI, 44657883,E.JR Ica 141 Int. 3 Urb. Nd Cercado Juliaca-Juliaca – Puno, (51) 32 – 3259,1@gmail.com;;63;,Natural,;;,Mujer,;DNI,;44657883;;;,1@gmail.com
64 ,Natural,Coaquira Apaza Brayan Antony,Varon, DNI, 44657884,AV Huancane 1368 3851 083 Urb. Ur Ur-Juliaca - Puno,(51) 30 - 4891,1@gmail.com;;64;,Natural,;;,Mujer,;DNI,;44657884;;;,1@gmail.com
65 ,Natural,Mamani Lauda Jerssy Brayan,Varon, DNI, 44657885,JR Mariscal Ramon Castilla 1205 3864 059 Urb. Ur Ur Manco Capac,(51) 97 - 1541,1@gmail.com;;65;,Natural,;;,Mujer,;DNI,;44657885;;;,1@gmail.com
66 ,Natural,Parrilla Condori Alexis Brayan,Varon, DNI, 44657886,AV Universal 500 Km. 0-Juliaca - Puno,(51) 78 - 1680,1@gmail.com;;66;,Natural,;;,Mujer,;DNI,;44657886;;;,1@gmail.com
67 ,Natural,Perez Mamani Elmer Brayan,Varon, DNI, 44657887,AV San Martin 346 3863 115 Urb. Ur Zarumilla,(51) 20 - 1154,1@gmail.com;;67;,Natural,;;,Mujer,;DNI,;44657887;;;,1@gmail.com
68 ,Natural,Amanca Arqque Cesar Matias,Varon, DNI, 44657888,CL 2 De Mayo 569 Co Cercado Sn Urb. Co Cercado,(51) 30 - 5718,1@gmail.com;;68;,Natural,;;,Mujer,;DNI,;44657888;;;,1@gmail.com
69 ,Natural,Barrantes Arcana Cesar,Varon, DNI, 44657889,JR Huascar 178 3856 077 Urb. Ur Maria Luisa,(51) 20 - 1313,1@gmail.com;;69;,Natural,;;,Mujer,;DNI,;44657889;;;,1@gmail.com
70 ,Natural,Camargo Najar Cesar Guillermo,Varon, DNI, 44657890,JR 8 De Noviembre 311 Juliaca Cercado,(51) 33 - 2451,1@gmail.com;;70;,Natural,;;,Mujer,;DNI,;44657890;;;,1@gmail.com
71 ,Natural,Camargo Vilca Cesar Alfredo,Varon, DNI, 44657891,JR Chile 153 3859 087 Urb. Ur Ur Amauta,(51) 55 - 6958,1@gmail.com;;71;,Natural,;;,Mujer,;DNI,;44657891;;;,1@gmail.com
72 ,Natural,Cardenas Vargas Cesar,Varon, DNI, 44657892,JR Salaverry 262 3856 134 Urb. Ur Cercado De Juliaca,(51) 30 - 3465,1@gmail.com;;72;,Natural,;;,Mujer,;DNI,;44657892;;;,1@gmail.com
73 ,Natural,Carletto Sánchez César,Varon, DNI, 44657893,CL 2 De Mayo S/N (Esq Jr Lampa),(51) 32 - 1364,1@gmail.com;;73;,Natural,;;,Mujer,;DNI,;44657893;;;,1@gmail.com
74 ,Natural,Cayo Gomez Cesar,Varon, DNI, 44657894,JR Alpamayo 544 Casa A 3864 167 Urb. Ur La Revolucion,(51) 33 - 4650,1@gmail.com;;74;,Natural,;;,Mujer,;DNI,;44657894;;;,1@gmail.com
75 ,Natural,Cayo Ramos Cesar,Varon, DNI, 44657895,JR Miraflores 1062 Urb. Vl Villa Hermoza Del Misti,(51) 20 - 7015,1@gmail.com;;75;,Natural,;;,Mujer,;DNI,;44657895;;;,1@gmail.com
76 ,Natural,Chaiña Chambi Julio Cesar,Varon, DNI, 44657896,JR Carrion Daniel Alcides 880 3860 057 Urb. Ur 9 De Octubre,(51) 33 - 4760,1@gmail.com;;76;,Natural,;;,Mujer,;DNI,;44657896;;;,1@gmail.com
77 ,Natural,Chambi Jimenez Cesar,Varon, DNI, 44657897,JR Ignacio Miranda 345 Mz. S/N 3862 028 Urb. Ur Santa Barbara,(51) 32 - 2251,1@gmail.com;;77;,Natural,;;,Mujer,;DNI,;44657897;;;,1@gmail.com
78 ,Natural,Choquehuanca Mamani Cesar Edgar,Varon, DNI, 44657898,JR Azangaro 959 3863 161 Urb. Ur San Santiago,(51) 94 - 0957,1@gmail.com;;78;,Natural,;;,Mujer,;DNI,;44657898;;;,1@gmail.com
79 ,Natural,Coila Miranda Pablo Cesar,Varon, DNI, 44657899,JR Gonzales Prada 654 Urb. Nd Cercado Juliaca,(51) 32 - 4400,1@gmail.com;;79;,Natural,;;,Mujer,;DNI,;44657899;;;,1@gmail.com
80 ,Natural,Condori Calla Paulo Cesar,Varon, DNI, 44657900,AV Ferrocarril 538 3862 084 Urb. Ur Las Mercedes,(51) 30 - 6653,1@gmail.com;;80;,Natural,;;,Mujer,;DNI,;44657900;;;,1@gmail.com
81 ,Natural,Alvizuri Tupayachi Cecilia,Mujer, DNI, 44657901,Mz. M Lot 1 Dpto Lt. Urb. Ur Los Keñuales,(51) 32 - 7245,1@gmail.com;;81;,Natural,;;,Mujer,;DNI,;44657901;;;,1@gmail.com
82 ,Natural,Balcon Miranda Cecilia,Mujer, DNI, 44657902,JR Chucuito 454 3860 156 Urb. Ur 28 De Julio,(51) 55 - 7367,1@gmail.com;;82;,Natural,;;,Mujer,;DNI,;44657902;;;,1@gmail.com
83 ,Natural,Bernal Rossello Claudia Cecilia,Mujer, DNI, 44657903,JR Machu Picchu 209 3854 037 Urb. Ur La Capilla,(51) 20 - 4551,1@gmail.com;;83;,Natural,;;,Mujer,;DNI,;44657903;;;,1@gmail.com
84 ,Natural,Condori Mamani Cecilia,Mujer, DNI, 44657904,AV Jose Santos Chocano 203 3854 199 Urb. Ur Anexo La Capilla,(51) 55 - 7176,1@gmail.com;;84;,Natural,;;,Mujer,;DNI,;44657904;;;,1@gmail.com
85 ,Natural,Huaman Quispe Lourdes Cecilia,Mujer, DNI, 44657905,AV Circunvalacion Norte 2138 Pi. 1 3862 137 Urb. Ur Ur Jorge Chavez,(51) 55 - 6931,1@gmail.com;;85;,Natural,;;,Mujer,;DNI,;44657905;;;,1@gmail.com
86 ,Natural,Mamani Mamani Ana Cecilia,Mujer, DNI, 44657906,AV Huancane 1064 3865 055 Urb. Ur Ur,(51) 97 - 1639,1@gmail.com;;86;,Natural,;;,Mujer,;DNI,;44657906;;;,1@gmail.com
87 ,Natural,Mansilla De Velarde Alvarez Estela Cecilia,Mujer, DNI, 44657907,Santiago Mamani 215 (Sur)-Juliaca - Puno,(51) 32 - 1408,1@gmail.com;;87;,Natural,;;,Mujer,;DNI,;44657907;;;,1@gmail.com
88 ,Natural,Mestas Flora Cecilia,Mujer, DNI, 44657908,PJ Las Mercedes Mz. H4 Lt. 18 Urb. Ur San Jacinto,(51) 97 - 1109,1@gmail.com;;88;,Natural,;;,Mujer,;DNI,;44657908;;;,1@gmail.com
89 ,Natural,Sanchez Ponce Ana Cecilia,Mujer, DNI, 44657909,Mz. A Lt. 1 3860 319 Urb. Ur Don Carlos Tarapachi,(51) 97 - 1593,1@gmail.com;;89;,Natural,;;,Mujer,;DNI,;44657909;;;,1@gmail.com
90 ,Natural,Aliaga Valencia Teofila Carmen,Mujer, DNI, 44657910,Ed. Granada-Juliaca-Puno,(51) 32 - 5712,1@gmail.com;;90;,Natural,;;,Mujer,;DNI,;44657910;;;,1@gmail.com
91 ,Natural,Bravo Avila Carmen,Mujer, DNI, 44657911,JR Quispe Patricio 574 3860 024 Urb. Ur 9 De Octubre,(51) 32 - 1340,1@gmail.com;;91;,Natural,;;,Mujer,;DNI,;44657911;;;,1@gmail.com
92 ,Natural,Calsin Huanco Carmen Edhit,Mujer, DNI, 44657912,AV Circunvalacion Este 561 3864 126 Urb. Ur Villa Hermosa Del Misti,(51) 55 - 6672,1@gmail.com;;92;,Natural,;;,Mujer,;DNI,;44657912;;;,1@gmail.com
93 ,Natural,Canazaca Blanco Carmen Rosa,Mujer, DNI, 44657913,JR Mantaro 100 Int. C -10 Urb. Ur Ur Villa Hermosa Del Misti,(51) 32 - 5607,1@gmail.com;;93;,Natural,;;,Mujer,;DNI,;44657913;;;,1@gmail.com
94 ,Natural,Castillo Ventura Carmen Luz,Mujer, DNI, 44657914,Mz. Q Lt. 4 Urb. Los Keñuales Juliaca,(51) 32 - 2015,1@gmail.com;;94;,Natural,;;,Mujer,;DNI,;44657914;;;,1@gmail.com
95 ,Natural,Chayña Gomez Carmen Patricia,Mujer, DNI, 44657915,JR Benigno Ballon 301 3863 030 Urb. Ur Ur,(51) 30 - 3730,1@gmail.com;;95;,Natural,;;,Mujer,;DNI,;44657915;;;,1@gmail.com
96 ,Natural,Cutipa Pampa Carmen Gabriela,Mujer, DNI, 44657916,CL 0 Km. 0 Mz. E Lt. 27 Urb. Ur 20 De Enero,(51) 78 - 0928,1@gmail.com;;96;,Natural,;;,Mujer,;DNI,;44657916;;;,1@gmail.com
97 ,Natural,Huanca Torres Dashiell Carmen,Mujer, DNI, 44657917,JR Velasco Alvarado General Juan 371 3851 153 Urb. Ur San Luis,(51) 33 - 3536,1@gmail.com;;97;,Natural,;;,Mujer,;DNI,;44657917;;;,1@gmail.com
98 ,Natural,Mamani Huanca Maria Del Carmen,Mujer, DNI, 44657918,JR Calixto Arestegui 957 3856 - Urb. 3856,(51) 35 - 8856,1@gmail.com;;98;,Natural,;;,Mujer,;DNI,;44657918;;;,1@gmail.com
99 ,Natural,Mamani Mamani Carmen Maria,Mujer, DNI, 44657919,JR Ayaviri 756 Ba San Jose I,(51) 32 - 4539,1@gmail.com;;99;,Natural,;;,Mujer,;DNI,;44657919;;;,1@gmail.com
100 ,Natural,Molina Mamani Carmen,Mujer, DNI, 44657920,ND Miraflores Mz. I Lt. 8a 3860 092 Urb. Ur Nuevaesperanza,(51) 35 - 8492,1@gmail.com;;100;,Natural,;;,Mujer,;DNI,;44657920;;;,1@gmail.com
101 ,Natural,Palomino Chavez Carmen Jacqueline,Mujer, DNI, 44657921,Mz. A Lt. 13 Et. 1 3856 031 Urb. Ur Ur Rinconada,(51) 30 - 8229,1@gmail.com;;101;,Natural,;;,Mujer,;DNI,;44657921;;;,1@gmail.com
102 ,Natural,Palomino Gonzales Carmen Ruth,Mujer, DNI, 44657922,JR Escobar 340 3853 039 Urb. Ur Ur Santa Maria Et.3,(51) 30 - 3816,1@gmail.com;;102;,Natural,;;,Mujer,;DNI,;44657922;;;,1@gmail.com
103 ,Natural,Figueroa Nuñez Ruben Dario,Varon, DNI, 44657923,JR M. Nuñez 793,(51) 32 - 1866,1@gmail.com;;103;,Natural,;;,Mujer,;DNI,;44657923;;;,1@gmail.com
104 ,Natural,Humpiri Paye Dario Rafael,Varon, DNI, 44657924,JR Pacifico 105 3864 222 Urb. Ur San Francisco Et1,(51) 30 - 2838,1@gmail.com;;104;,Natural,;;,Mujer,;DNI,;44657924;;;,1@gmail.com
105 ,Natural,Hurtado Porto Santos Dario,Varon, DNI, 44657925,Mz. Q Lt. 1-B Urb. Ur Ur Tambopata,(51) 32 - 4809,1@gmail.com;;105;,Natural,;;,Mujer,;DNI,;44657925;;;,1@gmail.com
106 ,Natural,Ramos Flores Ruben Dario,Varon, DNI, 44657926,JR Manco Inca 453 3853 065 Urb. Ur Ur Santa Catalina,(51) 32 - 7522,1@gmail.com;;106;,Natural,;;,Mujer,;DNI,;44657926;;;,1@gmail.com
107 ,Natural,Sanca Sucasaca Ronald Dario,Varon, DNI, 44657927,JR Teodoro Valcarcel 206 3851 137 Urb. Ur Ur Tambopata,(51) 40 - 5182,1@gmail.com;;107;,Natural,;;,Mujer,;DNI,;44657927;;;,1@gmail.com
